Date,Close
1998-03-18,1001.27
1998-03-19,1000.99
1998-03-20,1003.42
1998-03-23,1004.49
1998-03-24,1004.77
1998-03-25,998.7
1998-03-26,996.54
1998-03-27,996.1
1998-03-30,994.17
1998-03-31,998.27
1998-04-01,1003.26
1998-04-02,1009.54
1998-04-03,1017.09
1998-04-06,1012.7
1998-04-07,1011.1
1998-04-08,1004.66
1998-04-09,1006.94
1998-04-10,1006.87
1998-04-13,1001.06
1998-04-14,1004.5
1998-04-15,1007.2
1998-04-16,1008.56
1998-04-17,1008.86
1998-04-20,1004.22
1998-04-21,1000.58
1998-04-22,1000.05
1998-04-23,998.7
1998-04-24,1001.95
1998-04-27,989.08
1998-04-28,989.12
1998-04-29,988.72
1998-04-30,1002.05
1998-05-01,1003.44
1998-05-04,1003.85
1998-05-05,1000.89
1998-05-06,1004.08
1998-05-07,1004.12
1998-05-08,1000.91
1998-05-11,994.2
1998-05-12,1003.4
1998-05-13,1004.95
1998-05-14,1001.5
1998-05-15,1001.99
1998-05-18,1007.99
1998-05-19,1006.67
1998-05-20,1011.31
1998-05-21,1007.24
1998-05-22,1009.4
1998-05-26,1015.5
1998-05-27,1018.09
1998-05-28,1017.96
1998-05-29,1021.2
1998-06-01,1024.29
1998-06-02,1022.38
1998-06-03,1022.49
1998-06-04,1020.58
1998-06-05,1023.55
1998-06-08,1024.31
1998-06-09,1024.44
1998-06-10,1034.08
1998-06-11,1040.51
1998-06-12,1039.94
1998-06-15,1045.89
1998-06-16,1040.26
1998-06-17,1029.95
1998-06-18,1034.65
1998-06-19,1037.24
1998-06-22,1039.2
1998-06-23,1042.08
1998-06-24,1040.48
1998-06-25,1040.96
1998-06-26,1043.17
1998-06-29,1042.27
1998-06-30,1044.9
1998-07-01,1044.99
1998-07-02,1048.09
1998-07-03,1048.02
1998-07-06,1051.56
1998-07-07,1048.73
1998-07-08,1045.79
1998-07-09,1048.48
1998-07-10,1046.78
1998-07-13,1040.72
1998-07-14,1037.23
1998-07-15,1038.57
1998-07-16,1035.78
1998-07-17,1034.05
1998-07-20,1038.15
1998-07-21,1043.69
1998-07-22,1042.43
1998-07-23,1045.26
1998-07-24,1043.08
1998-07-27,1041.39
1998-07-28,1037.73
1998-07-29,1035.49
1998-07-30,1039.61
1998-07-31,1040.35
1998-08-03,1047.61
1998-08-04,1049.76
1998-08-05,1049.64
1998-08-06,1047.48
1998-08-07,1052.97
1998-08-10,1053.71
1998-08-11,1057.29
1998-08-12,1055.36
1998-08-13,1051.96
1998-08-14,1057.64
1998-08-17,1056.65
1998-08-18,1056.04
1998-08-19,1055.43
1998-08-20,1060.68
1998-08-21,1065.81
1998-08-24,1065.14
1998-08-25,1070.16
1998-08-26,1071.33
1998-08-27,1077.06
1998-08-28,1078.93
1998-08-31,1086.43
1998-09-01,1082.2
1998-09-02,1081.17
1998-09-03,1086.2
1998-09-04,1088.88
1998-09-08,1083.17
1998-09-09,1092.13
1998-09-10,1105.2
1998-09-11,1097.76
1998-09-14,1096.89
1998-09-15,1093.53
1998-09-16,1098.47
1998-09-17,1101.45
1998-09-18,1103.88
1998-09-21,1104.19
1998-09-22,1103.67
1998-09-23,1106.17
1998-09-24,1108.3
1998-09-25,1108.72
1998-09-28,1106.43
1998-09-29,1111.89
1998-09-30,1125.47
1998-10-01,1137.15
1998-10-02,1141.28
1998-10-05,1156.88
1998-10-06,1150.53
1998-10-07,1137.16
1998-10-08,1112.66
1998-10-09,1090.72
1998-10-12,1090.8
1998-10-13,1093.07
1998-10-14,1108.72
1998-10-15,1104.25
1998-10-16,1116.55
1998-10-19,1114.75
1998-10-20,1105.69
1998-10-21,1104.29
1998-10-22,1099
1998-10-23,1095.61
1998-10-26,1105.34
1998-10-27,1113.24
1998-10-28,1111.45
1998-10-29,1115.25
1998-10-30,1107.7
1998-11-02,1095.73
1998-11-03,1097.34
1998-11-04,1086.94
1998-11-05,1087.64
1998-11-06,1078.7
1998-11-09,1092.47
1998-11-10,1094.76
1998-11-11,1094.76
1998-11-12,1098.58
1998-11-13,1098.07
1998-11-16,1096.46
1998-11-17,1094.13
1998-11-18,1099.62
1998-11-19,1098.67
1998-11-20,1101.18
1998-11-23,1095.63
1998-11-24,1098.84
1998-11-25,1104.73
1998-11-27,1105.8
1998-11-30,1117.37
1998-12-01,1120.02
1998-12-02,1123.94
1998-12-03,1124.27
1998-12-04,1118.27
1998-12-07,1116.93
1998-12-08,1125.5
1998-12-09,1131.14
1998-12-10,1128.12
1998-12-11,1128.04
1998-12-14,1124.89
1998-12-15,1118.11
1998-12-16,1122.92
1998-12-17,1123.87
1998-12-18,1123.79
1998-12-21,1116.5
1998-12-22,1108.61
1998-12-23,1099.97
1998-12-24,1097.52
1998-12-25,1097.45
1998-12-28,1105.57
1998-12-29,1111.28
1998-12-30,1115.59
1998-12-31,1115.32
1999-01-04,1111.78
1999-01-05,1106.22
1999-01-06,1113.62
1999-01-07,1105.71
1999-01-08,1095.59
1999-01-11,1092.14
1999-01-12,1098.91
1999-01-13,1106.82
1999-01-14,1119.3
1999-01-15,1112.9
1999-01-19,1111.94
1999-01-20,1108.33
1999-01-21,1114.22
1999-01-22,1122
1999-01-25,1119.27
1999-01-26,1118.99
1999-01-27,1119.06
1999-01-28,1122.86
1999-01-29,1125.51
1999-02-01,1113.57
1999-02-02,1106.45
1999-02-03,1105.22
1999-02-04,1097.57
1999-02-05,1094.39
1999-02-08,1095.32
1999-02-09,1099.64
1999-02-10,1098.8
1999-02-11,1098.01
1999-02-12,1079.72
1999-02-16,1087.53
1999-02-17,1092.69
1999-02-18,1087.01
1999-02-19,1085.89
1999-02-22,1090.65
1999-02-23,1083.46
1999-02-24,1074.54
1999-02-25,1064.06
1999-02-26,1071.28
1999-03-01,1061.09
1999-03-02,1065.82
1999-03-03,1059.18
1999-03-04,1055.93
1999-03-05,1063.79
1999-03-08,1065.9
1999-03-09,1073.5
1999-03-10,1071.7
1999-03-11,1071.66
1999-03-12,1075.88
1999-03-15,1081.12
1999-03-16,1085
1999-03-17,1080.95
1999-03-18,1082.38
1999-03-19,1075.98
1999-03-22,1072.52
1999-03-23,1073.21
1999-03-24,1076.83
1999-03-25,1071.09
1999-03-26,1070.04
1999-03-29,1065.38
1999-03-30,1073.41
1999-03-31,1068.23
1999-04-01,1062.71
1999-04-05,1073.59
1999-04-06,1082.27
1999-04-07,1083.05
1999-04-08,1093.99
1999-04-09,1091.06
1999-04-12,1092.52
1999-04-13,1087.36
1999-04-14,1086.64
1999-04-15,1084.14
1999-04-16,1079.16
1999-04-19,1083.51
1999-04-20,1086.25
1999-04-21,1086.21
1999-04-22,1075.63
1999-04-23,1076.95
1999-04-26,1080.05
1999-04-27,1083.56
1999-04-28,1080.61
1999-04-29,1087.95
1999-04-30,1069.48
1999-05-03,1071.1
1999-05-04,1065.14
1999-05-05,1067.48
1999-05-06,1056.57
1999-05-07,1054.12
1999-05-10,1058.23
1999-05-11,1052.43
1999-05-12,1055.09
1999-05-13,1066.92
1999-05-14,1047.09
1999-05-17,1049.02
1999-05-18,1049.26
1999-05-19,1057.57
1999-05-20,1053.87
1999-05-21,1059.73
1999-05-24,1060.17
1999-05-25,1060.92
1999-05-26,1056.4
1999-05-27,1051.7
1999-05-28,1053.04
1999-05-31,1053.04
1999-06-01,1041.53
1999-06-02,1041.95
1999-06-03,1040.97
1999-06-04,1040.63
1999-06-07,1040.57
1999-06-08,1036.93
1999-06-09,1035.12
1999-06-10,1030.69
1999-06-11,1019.51
1999-06-14,1025.44
1999-06-15,1025.26
1999-06-16,1027.71
1999-06-17,1042.17
1999-06-18,1038.64
1999-06-21,1032.51
1999-06-22,1029.22
1999-06-23,1022.6
1999-06-24,1018.47
1999-06-25,1020.18
1999-06-28,1028.03
1999-06-29,1032.42
1999-06-30,1041.56
1999-07-01,1039.13
1999-07-02,1041.76
1999-07-06,1038.6
1999-07-07,1036.09
1999-07-08,1042.88
1999-07-09,1042.15
1999-07-12,1054.5
1999-07-13,1056.28
1999-07-14,1053.77
1999-07-15,1054.72
1999-07-16,1057.24
1999-07-19,1056.99
1999-07-20,1058.09
1999-07-21,1055.92
1999-07-22,1047.4
1999-07-23,1042.26
1999-07-26,1041.41
1999-07-27,1044.66
1999-07-28,1044.96
1999-07-29,1039.21
1999-07-30,1035.91
1999-08-02,1035.52
1999-08-03,1032.74
1999-08-04,1034.27
1999-08-05,1039.24
1999-08-06,1027.58
1999-08-09,1021.38
1999-08-10,1020.2
1999-08-11,1023.68
1999-08-12,1020.49
1999-08-13,1028.68
1999-08-16,1029.74
1999-08-17,1037.47
1999-08-18,1038.66
1999-08-19,1036.27
1999-08-20,1038.24
1999-08-23,1038.78
1999-08-24,1043
1999-08-25,1053.5
1999-08-26,1052.15
1999-08-27,1042.22
1999-08-30,1032.76
1999-08-31,1032.25
1999-09-01,1031.12
1999-09-02,1023.8
1999-09-03,1036.65
1999-09-07,1030.87
1999-09-08,1032.75
1999-09-09,1028.43
1999-09-10,1035.93
1999-09-13,1032.77
1999-09-14,1026.6
1999-09-15,1028.72
1999-09-16,1032.56
1999-09-17,1037.23
1999-09-20,1034.75
1999-09-21,1033.05
1999-09-22,1034.65
1999-09-23,1041.93
1999-09-24,1051.36
1999-09-27,1044.24
1999-09-28,1038.8
1999-09-29,1031.39
1999-09-30,1039.49
1999-10-01,1028.94
1999-10-04,1035.32
1999-10-05,1026.32
1999-10-06,1027.3
1999-10-07,1027.23
1999-10-08,1027.31
1999-10-11,1027.31
1999-10-12,1024.38
1999-10-13,1018.64
1999-10-14,1015.68
1999-10-15,1023
1999-10-18,1018.68
1999-10-19,1014.59
1999-10-20,1015.31
1999-10-21,1013.47
1999-10-22,1013.63
1999-10-25,1014.48
1999-10-26,1013.04
1999-10-27,1019.15
1999-10-28,1027.55
1999-10-29,1040.15
1999-11-01,1036.41
1999-11-02,1041.05
1999-11-03,1041.92
1999-11-04,1047.22
1999-11-05,1052.13
1999-11-08,1051.03
1999-11-09,1050.95
1999-11-10,1048.85
1999-11-11,1048.85
1999-11-12,1056.9
1999-11-15,1057.58
1999-11-16,1055.31
1999-11-17,1047.96
1999-11-18,1045.11
1999-11-19,1045.88
1999-11-22,1043.71
1999-11-23,1043.24
1999-11-24,1041.4
1999-11-26,1038.57
1999-11-29,1029.52
1999-11-30,1033.36
1999-12-01,1031.37
1999-12-02,1029.02
1999-12-03,1037.21
1999-12-06,1039.32
1999-12-07,1044.35
1999-12-08,1041.4
1999-12-09,1043.57
1999-12-10,1050.56
1999-12-13,1047.9
1999-12-14,1035.31
1999-12-15,1031.47
1999-12-16,1024.58
1999-12-17,1024.42
1999-12-20,1019.14
1999-12-21,1017.39
1999-12-22,1017.46
1999-12-23,1016.63
1999-12-24,1016.63
1999-12-27,1020.36
1999-12-28,1018.44
1999-12-29,1021.67
1999-12-30,1023.29
1999-12-31,1017.97
2000-01-03,1007.62
2000-01-04,1015.77
2000-01-05,1006.66
2000-01-06,1013.54
2000-01-07,1018.71
2000-01-10,1015.49
2000-01-11,1006.33
2000-01-12,1004.47
2000-01-13,1013.5
2000-01-14,1009.84
2000-01-18,1006.14
2000-01-19,1009.14
2000-01-20,1007.38
2000-01-21,1009.33
2000-01-24,1015.65
2000-01-25,1017.74
2000-01-26,1023.2
2000-01-27,1029.9
2000-01-28,1038.44
2000-01-31,1031.83
2000-02-01,1037.68
2000-02-02,1043.75
2000-02-03,1054.63
2000-02-04,1051.04
2000-02-07,1043
2000-02-08,1054.95
2000-02-09,1046.07
2000-02-10,1037.12
2000-02-11,1041.81
2000-02-14,1050.56
2000-02-15,1047.65
2000-02-16,1045.44
2000-02-17,1049.62
2000-02-18,1057.68
2000-02-22,1069.07
2000-02-23,1061.82
2000-02-24,1065.47
2000-02-25,1060.2
2000-02-28,1055.43
2000-02-29,1062.02
2000-03-01,1061.973
2000-03-02,1064.387
2000-03-03,1068.663
2000-03-06,1065.218
2000-03-07,1065.518
2000-03-08,1063.796
2000-03-09,1064.477
2000-03-10,1060.601
2000-03-13,1062.213
2000-03-14,1069.314
2000-03-15,1073.46
2000-03-16,1077.126
2000-03-17,1082.193
2000-03-20,1083.796
2000-03-21,1086.42
2000-03-22,1086.259
2000-03-23,1091.377
2000-03-24,1080.801
2000-03-27,1079.6
2000-03-28,1079.78
2000-03-29,1079.57
2000-03-30,1091.07
2000-03-31,1096.52
2000-04-03,1098.63
2000-04-04,1108.6
2000-04-05,1104.85
2000-04-06,1105.54
2000-04-07,1115.56
2000-04-10,1117.45
2000-04-11,1106.05
2000-04-12,1098.42
2000-04-13,1103.59
2000-04-14,1105.33
2000-04-17,1092.659
2000-04-18,1093.5
2000-04-19,1103.375
2000-04-20,1104.607
2000-04-24,1101.021
2000-04-25,1092
2000-04-26,1091.12
2000-04-27,1083.76
2000-04-28,1087.36
2000-05-01,1087.631
2000-05-02,1081.292
2000-05-03,1070.426
2000-05-04,1060.701
2000-05-05,1057.887
2000-05-08,1049.85
2000-05-09,1055.26
2000-05-10,1062.02
2000-05-11,1064.06
2000-05-12,1056.52
2000-05-15,1062.17
2000-05-16,1067.72
2000-05-17,1062.08
2000-05-18,1053.27
2000-05-19,1055.76
2000-05-22,1063.55
2000-05-23,1063.34
2000-05-24,1061.35
2000-05-25,1072.39
2000-05-26,1077.7
2000-05-30,1073.27
2000-05-31,1082.83
2000-06-01,1091.46
2000-06-02,1094.8
2000-06-05,1099.27
2000-06-06,1099.05
2000-06-07,1101.87
2000-06-08,1103.45
2000-06-09,1102.78
2000-06-12,1105.63
2000-06-13,1098.35
2000-06-14,1103.91
2000-06-15,1102.79
2000-06-16,1109.43
2000-06-19,1107.29
2000-06-20,1105.57
2000-06-21,1097.91
2000-06-22,1096.63
2000-06-23,1090.65
2000-06-26,1097.36
2000-06-27,1100.36
2000-06-28,1097.4
2000-06-29,1108.19
2000-06-30,1107.27
2000-07-03,1111.09
2000-07-05,1112.71
2000-07-06,1107.32
2000-07-07,1112.25
2000-07-10,1111.72
2000-07-11,1111.82
2000-07-12,1111.44
2000-07-13,1120.99
2000-07-14,1111.99
2000-07-17,1106.16
2000-07-18,1106.36
2000-07-19,1106.18
2000-07-20,1122.57
2000-07-21,1125.19
2000-07-24,1123.05
2000-07-25,1124.27
2000-07-26,1123.4
2000-07-27,1128.83
2000-07-28,1127
2000-07-31,1126.09
2000-08-01,1130.99
2000-08-02,1131.41
2000-08-03,1135.43
2000-08-04,1139.09
2000-08-07,1135.51
2000-08-08,1139.13
2000-08-09,1140.64
2000-08-10,1144.91
2000-08-11,1140.26
2000-08-14,1144.31
2000-08-15,1141.91
2000-08-16,1139.4
2000-08-17,1142.34
2000-08-18,1145.72
2000-08-21,1143.78
2000-08-22,1144.43
2000-08-23,1149.35
2000-08-24,1151.69
2000-08-25,1151.34
2000-08-28,1145.67
2000-08-29,1141.99
2000-08-30,1143.48
2000-08-31,1152.24
2000-09-01,1154.32
2000-09-05,1157.386
2000-09-06,1151.918
2000-09-07,1149.514
2000-09-08,1152.569
2000-09-11,1149.004
2000-09-12,1147.141
2000-09-13,1150.846
2000-09-14,1141.592
2000-09-15,1133.57
2000-09-18,1129.154
2000-09-19,1132.509
2000-09-20,1127.571
2000-09-21,1132.879
2000-09-22,1134.552
2000-09-25,1135.01
2000-09-26,1140.05
2000-09-27,1135.38
2000-09-28,1137.43
2000-09-29,1139.8
2000-10-02,1134.53
2000-10-03,1132.48
2000-10-04,1131.7
2000-10-05,1136.51
2000-10-06,1142.88
2000-10-09,1142.88
2000-10-10,1146.22
2000-10-11,1146.83
2000-10-12,1149.85
2000-10-13,1150.65
2000-10-16,1149.46
2000-10-17,1157.44
2000-10-18,1157.12
2000-10-19,1159.95
2000-10-20,1164.3
2000-10-23,1171.29
2000-10-24,1167.5
2000-10-25,1162.47
2000-10-26,1164.34
2000-10-27,1163.32
2000-10-30,1162.99
2000-10-31,1157.97
2000-11-01,1160.2
2000-11-02,1159.64
2000-11-03,1150.07
2000-11-06,1147.7
2000-11-07,1147.65
2000-11-08,1150.14
2000-11-09,1154.28
2000-11-10,1152.46
2000-11-13,1158.1
2000-11-14,1161.46
2000-11-15,1167.16
2000-11-16,1170.48
2000-11-17,1166.86
2000-11-20,1169.2
2000-11-21,1171.58
2000-11-22,1183.36
2000-11-24,1180.22
2000-11-27,1177.86
2000-11-28,1181.59
2000-11-29,1184.67
2000-11-30,1194.32
2000-12-01,1188.2
2000-12-04,1186.6
2000-12-05,1196.7
2000-12-06,1207
2000-12-07,1209.61
2000-12-08,1205.61
2000-12-11,1205.77
2000-12-12,1207.34
2000-12-13,1215.05
2000-12-14,1220.48
2000-12-15,1223.8
2000-12-18,1225.118
2000-12-19,1222.233
2000-12-20,1229.785
2000-12-21,1233.681
2000-12-22,1236.004
2000-12-26,1232.05
2000-12-27,1226.11
2000-12-28,1225.99
2000-12-29,1224.48
2001-01-02,1244.36
2001-01-03,1224.63
2001-01-04,1232.83
2001-01-05,1239.33
2001-01-08,1241.25
2001-01-09,1237.98
2001-01-10,1228.82
2001-01-11,1220.43
2001-01-12,1209.87
2001-01-16,1213.72
2001-01-17,1224.32
2001-01-18,1232.84
2001-01-19,1221.28
2001-01-22,1214.82
2001-01-23,1208.53
2001-01-24,1206.43
2001-01-25,1212.48
2001-01-26,1211.19
2001-01-29,1207.63
2001-01-30,1219.38
2001-01-31,1227.71
2001-02-01,1239.82
2001-02-02,1231.04
2001-02-05,1234.13
2001-02-06,1230.16
2001-02-07,1230.41
2001-02-08,1230.53
2001-02-09,1237.78
2001-02-12,1232.31
2001-02-13,1230.02
2001-02-14,1227.91
2001-02-15,1218.92
2001-02-16,1225.55
2001-02-20,1226.74
2001-02-21,1221.76
2001-02-22,1220.01
2001-02-23,1226.41
2001-02-26,1232.27
2001-02-27,1245.97
2001-02-28,1247.88
2001-03-01,1255.49
2001-03-02,1243.73
2001-03-05,1244.42
2001-03-06,1242.25
2001-03-07,1251.8
2001-03-08,1254.52
2001-03-09,1251.74
2001-03-12,1253.81
2001-03-13,1250.89
2001-03-14,1259.1
2001-03-15,1260.3
2001-03-16,1265
2001-03-19,1260.17
2001-03-20,1264.08
2001-03-21,1264.68
2001-03-22,1271.11
2001-03-23,1262.61
2001-03-26,1255.86
2001-03-27,1240.53
2001-03-28,1239.03
2001-03-29,1237.95
2001-03-30,1241.53
2001-04-02,1238.65
2001-04-03,1240.43
2001-04-04,1240.07
2001-04-05,1236.42
2001-04-06,1248.24
2001-04-09,1243.42
2001-04-10,1224.82
2001-04-11,1225.2
2001-04-12,1224.11
2001-04-16,1211.6
2001-04-17,1219.84
2001-04-18,1223.07
2001-04-19,1207.42
2001-04-20,1207.16
2001-04-23,1216
2001-04-24,1212.97
2001-04-25,1209.51
2001-04-26,1219.17
2001-04-27,1205.7
2001-04-30,1208.45
2001-05-01,1213.95
2001-05-02,1219.19
2001-05-03,1229.35
2001-05-04,1229.45
2001-05-07,1226.61
2001-05-08,1222.78
2001-05-09,1228.48
2001-05-10,1216.73
2001-05-11,1196.44
2001-05-14,1202.02
2001-05-15,1196.03
2001-05-16,1200.31
2001-05-17,1206.6
2001-05-18,1210.73
2001-05-21,1212.03
2001-05-22,1210.12
2001-05-23,1208.38
2001-05-24,1198.96
2001-05-25,1199.02
2001-05-29,1199.07
2001-05-30,1199.84
2001-05-31,1209.97
2001-06-01,1218.46
2001-06-04,1222.41
2001-06-05,1227.54
2001-06-06,1227.48
2001-06-07,1220.99
2001-06-08,1218.73
2001-06-11,1225.18
2001-06-12,1230.7
2001-06-13,1230.49
2001-06-14,1233.8
2001-06-15,1228.81
2001-06-18,1227.97
2001-06-19,1229.43
2001-06-20,1232.94
2001-06-21,1236.5
2001-06-22,1245.99
2001-06-25,1244.61
2001-06-26,1236.23
2001-06-27,1238.23
2001-06-28,1228.8
2001-06-29,1219.76
2001-07-02,1226.82
2001-07-03,1221.57
2001-07-05,1217.67
2001-07-06,1221.35
2001-07-09,1227.17
2001-07-10,1232.32
2001-07-11,1229.83
2001-07-12,1236.04
2001-07-13,1237.92
2001-07-16,1244.56
2001-07-17,1246.11
2001-07-18,1256.73
2001-07-19,1255.16
2001-07-20,1253.84
2001-07-23,1256.97
2001-07-24,1259.42
2001-07-25,1251.05
2001-07-26,1250.89
2001-07-27,1257.5
2001-07-30,1261.07
2001-07-31,1265.13
2001-08-01,1262.38
2001-08-02,1255.09
2001-08-03,1253.57
2001-08-06,1253.22
2001-08-07,1252.78
2001-08-08,1264.71
2001-08-09,1262.23
2001-08-10,1265.62
2001-08-13,1267.51
2001-08-14,1267.43
2001-08-15,1266.27
2001-08-16,1271.19
2001-08-17,1280.36
2001-08-20,1275.57
2001-08-21,1277.68
2001-08-22,1278.53
2001-08-23,1283.37
2001-08-24,1278.43
2001-08-27,1276.21
2001-08-28,1285.15
2001-08-29,1293.14
2001-08-30,1291.72
2001-08-31,1291.97
2001-09-04,1273.8
2001-09-05,1276.55
2001-09-06,1287.24
2001-09-07,1292.72
2001-09-10,1287.82
2001-09-14,1305.41
2001-09-17,1296.78
2001-09-18,1279.02
2001-09-19,1278.76
2001-09-20,1268.98
2001-09-21,1274.98
2001-09-24,1276.2
2001-09-25,1278.48
2001-09-26,1289.99
2001-09-27,1299.31
2001-09-28,1301.89
2001-10-01,1307.93
2001-10-02,1313.79
2001-10-03,1316.14
2001-10-04,1317.25
2001-10-05,1316.66
2001-10-08,1316.66
2001-10-09,1307.49
2001-10-10,1310.78
2001-10-11,1302
2001-10-12,1300.42
2001-10-15,1308.6
2001-10-16,1313.02
2001-10-17,1316.83
2001-10-18,1318.2
2001-10-19,1311.83
2001-10-22,1313.84
2001-10-23,1311.33
2001-10-24,1321.2
2001-10-25,1327.24
2001-10-26,1328.68
2001-10-29,1333.57
2001-10-30,1337.79
2001-10-31,1368.06
2001-11-01,1376.42
2001-11-02,1355.08
2001-11-05,1367.54
2001-11-06,1369.62
2001-11-07,1383.37
2001-11-08,1371.45
2001-11-09,1369.86
2001-11-12,1369.86
2001-11-13,1362.66
2001-11-14,1346.79
2001-11-15,1318.19
2001-11-16,1301.43
2001-11-19,1318.55
2001-11-20,1301.84
2001-11-21,1291.01
2001-11-23,1285.91
2001-11-26,1285.13
2001-11-27,1288.22
2001-11-28,1288
2001-11-29,1304.98
2001-11-30,1302.3
2001-12-03,1307.15
2001-12-04,1317.83
2001-12-05,1289.61
2001-12-06,1275.54
2001-12-07,1253.91
2001-12-10,1258.45
2001-12-11,1264.27
2001-12-12,1276.13
2001-12-13,1264.63
2001-12-14,1258.44
2001-12-17,1249.77
2001-12-18,1265.26
2001-12-19,1277.65
2001-12-20,1276.2
2001-12-21,1273.79
2001-12-24,1268.29
2001-12-26,1264.69
2001-12-27,1272.42
2001-12-28,1266.34
2001-12-31,1277.66
2002-01-02,1262.52
2002-01-03,1267.28
2002-01-04,1263.76
2002-01-07,1277.87
2002-01-08,1277.23
2002-01-09,1278.27
2002-01-10,1293.56
2002-01-11,1301.94
2002-01-14,1300.73
2002-01-15,1307.23
2002-01-16,1305.57
2002-01-17,1295.92
2002-01-18,1302.88
2002-01-22,1301.8
2002-01-23,1286.67
2002-01-24,1286.52
2002-01-25,1285.15
2002-01-28,1286.81
2002-01-29,1298.49
2002-01-30,1297.63
2002-01-31,1293.44
2002-02-01,1299.22
2002-02-04,1309.21
2002-02-05,1308.22
2002-02-06,1303.78
2002-02-07,1299.45
2002-02-08,1305.57
2002-02-11,1303.02
2002-02-12,1294.53
2002-02-13,1292.37
2002-02-14,1300.25
2002-02-15,1309.26
2002-02-19,1306.61
2002-02-20,1306.85
2002-02-21,1309.75
2002-02-22,1314.77
2002-02-25,1312.75
2002-02-26,1303.82
2002-02-27,1313.78
2002-02-28,1308.75
2002-03-01,1295.9
2002-03-04,1294.96
2002-03-05,1297.01
2002-03-06,1291.1
2002-03-07,1271.32
2002-03-08,1261.83
2002-03-11,1261.95
2002-03-12,1262.39
2002-03-13,1265.3
2002-03-14,1249.92
2002-03-15,1257.91
2002-03-18,1264.62
2002-03-19,1260.9
2002-03-20,1251.86
2002-03-21,1256.57
2002-03-22,1254.49
2002-03-25,1255.89
2002-03-26,1264.44
2002-03-27,1265.1
2002-03-28,1256.35
2002-03-29,1256.35
2002-04-01,1256.38
2002-04-02,1266.86
2002-04-03,1273.39
2002-04-04,1274.86
2002-04-05,1281.93
2002-04-08,1277.61
2002-04-09,1281.22
2002-04-10,1279.6
2002-04-11,1283.44
2002-04-12,1287.32
2002-04-15,1292.14
2002-04-16,1287.67
2002-04-17,1278.7
2002-04-18,1281.02
2002-04-19,1284.21
2002-04-22,1287.24
2002-04-23,1289.11
2002-04-24,1298.57
2002-04-25,1299.12
2002-04-26,1303.07
2002-04-29,1300.43
2002-04-30,1304.34
2002-05-01,1308.76
2002-05-02,1302.8
2002-05-03,1309.59
2002-05-06,1309.21
2002-05-07,1309.19
2002-05-08,1291.65
2002-05-09,1296.3
2002-05-10,1302.41
2002-05-13,1291.19
2002-05-14,1281.14
2002-05-15,1284.24
2002-05-16,1290.66
2002-05-17,1283.07
2002-05-20,1290.57
2002-05-21,1295.98
2002-05-22,1302.61
2002-05-23,1297.04
2002-05-24,1298.72
2002-05-28,1299.11
2002-05-29,1305.59
2002-05-30,1310.71
2002-05-31,1308.58
2002-06-03,1309.55
2002-06-04,1312.17
2002-06-05,1306.74
2002-06-06,1311.46
2002-06-07,1305.65
2002-06-10,1310.46
2002-06-11,1318.18
2002-06-12,1322.69
2002-06-13,1327.27
2002-06-14,1341.63
2002-06-17,1333.52
2002-06-18,1334.65
2002-06-19,1348.22
2002-06-20,1336.85
2002-06-21,1346.19
2002-06-24,1336.76
2002-06-25,1336.03
2002-06-26,1349.2
2002-06-27,1333.7
2002-06-28,1332.57
2002-07-01,1334.44
2002-07-02,1343.72
2002-07-03,1344.05
2002-07-05,1330.87
2002-07-08,1336.33
2002-07-09,1345.55
2002-07-10,1357.51
2002-07-11,1360.76
2002-07-12,1362.81
2002-07-15,1358.75
2002-07-16,1346.29
2002-07-17,1352.34
2002-07-18,1356.92
2002-07-19,1364.04
2002-07-22,1375.72
2002-07-23,1377.73
2002-07-24,1375.66
2002-07-25,1377.81
2002-07-26,1375.45
2002-07-29,1359.05
2002-07-30,1359.02
2002-07-31,1373.77
2002-08-01,1378.33
2002-08-02,1394.91
2002-08-05,1398.01
2002-08-06,1384.77
2002-08-07,1393.54
2002-08-08,1386.45
2002-08-09,1405.49
2002-08-12,1413.66
2002-08-13,1425.42
2002-08-14,1437.48
2002-08-15,1423.85
2002-08-16,1404.96
2002-08-19,1409.83
2002-08-20,1425.28
2002-08-21,1421.41
2002-08-22,1409
2002-08-23,1420.62
2002-08-26,1423.85
2002-08-27,1412.38
2002-08-28,1421.77
2002-08-29,1429.91
2002-08-30,1434.61
2002-09-03,1457.05
2002-09-04,1459.79
2002-09-05,1465.76
2002-09-06,1446.83
2002-09-09,1447.39
2002-09-10,1454.16
2002-09-11,1445.13
2002-09-12,1458.14
2002-09-13,1468.7
2002-09-16,1473.63
2002-09-17,1475.02
2002-09-18,1474.55
2002-09-19,1482.57
2002-09-20,1477.99
2002-09-23,1490.61
2002-09-24,1495.94
2002-09-25,1479.17
2002-09-26,1477.87
2002-09-27,1486.65
2002-09-30,1493.64
2002-10-01,1482.11
2002-10-02,1484.23
2002-10-03,1483.55
2002-10-04,1484.63
2002-10-07,1490.05
2002-10-08,1488.96
2002-10-09,1497.41
2002-10-10,1488.69
2002-10-11,1470.11
2002-10-14,1470.11
2002-10-15,1443.88
2002-10-16,1439.16
2002-10-17,1426.14
2002-10-18,1425.04
2002-10-21,1416.9
2002-10-22,1413.69
2002-10-23,1412.33
2002-10-24,1422.96
2002-10-25,1429.69
2002-10-28,1429.78
2002-10-29,1449.07
